,pert_iname,mean,n,median,sd,sRGES
5548,BRD-K59453031,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
5627,BRD-K60471354,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
5645,BRD-K60679910,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
5695,BRD-K61158263,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
5755,BRD-K61968247,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
5760,BRD-K62008506,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
5774,BRD-K62191543,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
5779,BRD-K62237490,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
5788,BRD-K62358627,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
5824,BRD-K62753164,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
5827,BRD-K62771544,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
5915,BRD-K63757709,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
5941,BRD-K64021372,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
5942,BRD-K64023191,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
5966,BRD-K64380185,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
5968,BRD-K64391475,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6024,BRD-K65124350,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6025,BRD-K65124508,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6066,BRD-K65504774,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6069,BRD-K65517548,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6073,BRD-K65541951,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6153,BRD-K66586010,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6164,BRD-K66698705,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6203,BRD-K67215210,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6235,BRD-K67655178,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6311,BRD-K68536005,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6335,BRD-K68836298,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6341,BRD-K68876477,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6344,BRD-K68921379,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6366,BRD-K69293497,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6379,BRD-K69441986,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6392,BRD-K69573138,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6400,BRD-K69672299,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6407,BRD-K69719681,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6430,BRD-K69983865,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6465,BRD-K70469022,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6469,BRD-K70495648,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6475,BRD-K70581786,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6478,BRD-K70617194,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6484,BRD-K70653194,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6494,BRD-K70756309,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6524,BRD-K71031872,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6544,BRD-K71182858,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6558,BRD-K71329594,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6622,BRD-K71935941,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6637,BRD-K72150200,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6698,BRD-K72956282,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6700,BRD-K72980353,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6740,BRD-K73360774,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6811,BRD-K74162965,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6827,BRD-K74294292,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6833,BRD-K74428993,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6875,BRD-K74817145,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6876,BRD-K74823284,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6880,BRD-K74864389,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
6958,BRD-K75755028,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7014,BRD-K76352008,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7017,BRD-K76358141,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7049,BRD-K76665741,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7066,BRD-K76896049,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7067,BRD-K76904146,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7097,BRD-K77326001,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7134,BRD-K77835518,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7141,BRD-K77922066,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7167,BRD-K78227082,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7180,BRD-K78420710,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7219,BRD-K78792702,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7221,BRD-K78800374,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7292,BRD-K79651181,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7315,BRD-K79992300,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7354,BRD-K80442083,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7403,BRD-K80988607,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7409,BRD-K81054062,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7436,BRD-K81417919,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7447,BRD-K81574109,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7497,BRD-K82053812,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7517,BRD-K82365559,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7518,BRD-K82367827,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7521,BRD-K82399474,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7524,BRD-K82462147,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7538,BRD-K82621995,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7593,BRD-K83437201,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7658,BRD-K84120458,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7680,BRD-K84391460,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7770,BRD-K85528826,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7815,BRD-K86078446,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7867,BRD-K86715531,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7869,BRD-K86755654,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7902,BRD-K87063646,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7914,BRD-K87167564,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7915,BRD-K87175237,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7946,BRD-K87517219,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7959,BRD-K87758256,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7986,BRD-K88033714,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
7994,BRD-K88114920,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8001,BRD-K88269272,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8034,BRD-K88617254,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8040,BRD-K88652561,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8060,BRD-K88844437,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8073,BRD-K88990907,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8090,BRD-K89165671,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8098,BRD-K89266502,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8110,BRD-K89409550,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8121,BRD-K89536088,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8131,BRD-K89692527,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8135,BRD-K89699317,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8191,BRD-K90562112,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8193,BRD-K90619727,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8215,BRD-K90915722,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8249,BRD-K91443444,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8272,BRD-K91729331,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8284,BRD-K91787616,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8319,BRD-K92191596,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8323,BRD-K92210276,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8348,BRD-K92593565,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8361,BRD-K92758184,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8380,BRD-K92951265,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8387,BRD-K92978552,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8397,BRD-K93105623,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8404,BRD-K93140279,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8414,BRD-K93219845,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8464,BRD-K93880770,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8477,BRD-K94136966,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8480,BRD-K94172147,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8487,BRD-K94241935,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8504,BRD-K94454791,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8509,BRD-K94534355,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8526,BRD-K94688728,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8591,BRD-K95488738,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8636,BRD-K95899688,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8650,BRD-K96121225,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8652,BRD-K96150242,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8673,BRD-K96398395,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8707,BRD-K96707310,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8725,BRD-K96989541,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8757,BRD-K97468443,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8776,BRD-K97758158,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8779,BRD-K97821886,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8794,BRD-K97973721,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8821,BRD-K98259048,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8888,BRD-K99115033,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8903,BRD-K99339232,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8908,BRD-K99395085,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8915,BRD-K99469929,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8919,BRD-K99487580,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8964,BRD-K99950451,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8982,BRD-M32495507,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8989,BRD-M41154708,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
8994,BRD-M56188090,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
9001,BRD-M69929484,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
9007,BRD-M87776818,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
11124,SA-1457769,-0.034656083,2,-0.034656083,0.003659732,-0.034656083
277,BCI-hydrochloride,-0.034655018,17,-0.031538417,0.005756556,-0.034655018
8861,BRD-K98824517,-0.034654245,9,-0.032786701,0.006721512,-0.034654245
9018,BRD-U86222656,-0.034654152,9,-0.032864953,0.005389426,-0.034654152
10929,pyrrolidine-dithiocarbamate,-0.034654069,6,-0.03347666,0.005088926,-0.034654069
10628,ODQ,-0.03465152,5,-0.032864953,0.005666541,-0.03465152
9394,diclofenac,-0.034651194,8,-0.032653475,0.006435609,-0.034651194
9646,fenobam,-0.034650457,4,-0.032125012,0.006557343,-0.034650457
5741,BRD-K61776140,-0.034649797,9,-0.035155968,0.005938883,-0.034649797
5423,BRD-K57638192,-0.0346492,5,-0.032864953,0.004101155,-0.0346492
1665,BRD-K12655851,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
1870,BRD-K15185037,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
2515,BRD-K22932079,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
2623,BRD-K24139908,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
2656,BRD-K24565544,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
3349,BRD-K32782699,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
3478,BRD-K34466966,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
3512,BRD-K35002913,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
5498,BRD-K58745468,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
5730,BRD-K61606206,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
7196,BRD-K78544941,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
7438,BRD-K81461172,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
7468,BRD-K81752795,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
7697,BRD-K84653575,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
11179,SA-1472542,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
11260,SA-243276,-0.034649043,2,-0.034649043,0.003649776,-0.034649043
10177,L-BSO,-0.034643764,4,-0.031500871,0.006464529,-0.034643764
10254,lupanine,-0.03464289,4,-0.033533511,0.007324506,-0.03464289
10005,JAK3-Inhibitor-II,-0.034638248,9,-0.032786701,0.007675257,-0.034638248
8624,BRD-K95786143,-0.034635805,3,-0.032864953,0.005717565,-0.034635805
11127,SA-1457945,-0.034626277,6,-0.035047389,0.003585441,-0.034626277
4770,BRD-K49814456,-0.034622776,4,-0.032201685,0.008603071,-0.034622776
10689,papaverine,-0.034622274,9,-0.031538417,0.007365648,-0.034622274
321,BG-FA-0953,-0.034620138,9,-0.031234694,0.007139749,-0.034620138
9672,floxuridine,-0.034618507,13,-0.031538417,0.005229431,-0.034618507
10686,pancuronium,-0.034615529,2,-0.034615529,0.002475688,-0.034615529
7347,BRD-K80346834,-0.034614514,9,-0.031538417,0.007110098,-0.034614514
7509,BRD-K82185908,-0.034610853,6,-0.032653475,0.004958132,-0.034610853
2670,BRD-K24698610,-0.034610037,4,-0.034204854,0.003806189,-0.034610037
5278,BRD-K55844427,-0.034606889,10,-0.03401046,0.00493915,-0.034606889
10798,pipamperone,-0.034604246,4,-0.030738252,0.010317361,-0.034604246
5929,BRD-K63923428,-0.034602706,5,-0.032864953,0.004759936,-0.034602706
2778,BRD-K25990552,-0.034602543,6,-0.032466608,0.004246046,-0.034602543
11231,SA-1925996,-0.034597366,3,-0.035098949,0.002915789,-0.034597366
3380,BRD-K33164466,-0.03459427,4,-0.032012638,0.006601042,-0.03459427
5579,BRD-K59805090,-0.03459235,5,-0.035239875,0.002661819,-0.03459235
160,androstanol,-0.034589971,7,-0.032786701,0.008299856,-0.034589971
8746,BRD-K97274161,-0.034586027,5,-0.035239875,0.005964358,-0.034586027
792,BRD-K01497355,-0.034578762,9,-0.032864953,0.005302508,-0.034578762
8846,BRD-K98624380,-0.034578472,7,-0.032864953,0.003804735,-0.034578472
11699,TL-AA09,-0.034574881,13,-0.037229825,0.017529626,-0.034574881
10825,PNU-96415E,-0.034574026,3,-0.027165914,0.012887283,-0.034574026
1479,BRD-K10010115,-0.034569547,10,-0.03401046,0.004939881,-0.034569547
5590,BRD-K59946561,-0.03455668,2,-0.03455668,0.00084752,-0.03455668
9691,flupentixol,-0.034552677,5,-0.032786701,0.005518753,-0.034552677
10324,meloxicam,-0.034552677,5,-0.032786701,0.005518753,-0.034552677
9423,diloxanide,-0.034551757,5,-0.032864953,0.004768054,-0.034551757
5566,BRD-K59705555,-0.034549998,4,-0.03338007,0.00737663,-0.034549998
1239,BRD-K07079548,-0.03454973,4,-0.033347193,0.007297914,-0.03454973
150,amsacrine,-0.034547455,15,-0.032786701,0.005156341,-0.034547455
11275,SA-247714,-0.034543019,13,-0.032864953,0.005834567,-0.034543019
7300,BRD-K79793579,-0.034539963,3,-0.035513904,0.002941807,-0.034539963
5463,BRD-K58288048,-0.034533906,11,-0.032786701,0.006895125,-0.034533906
11027,RO-08-2750,-0.034533559,4,-0.033347193,0.007319768,-0.034533559
10396,mibefradil,-0.034531968,13,-0.032068262,0.005331761,-0.034531968
3176,BRD-K30837577,-0.034531605,5,-0.035239875,0.00275091,-0.034531605
10289,masitinib,-0.034527066,14,-0.039473973,0.021563345,-0.034527066
10810,pirlindole,-0.034526905,2,-0.034526905,0.006282066,-0.034526905
820,BRD-K01737880,-0.034525644,20,-0.037050558,0.013922717,-0.034525644
9623,ezetimibe,-0.034525391,6,-0.034623746,0.00312578,-0.034525391
2600,BRD-K23978082,-0.034524018,5,-0.031538417,0.006796727,-0.034524018
152,amuvatinib,-0.034523042,18,-0.038194108,0.018093145,-0.034523042
5902,BRD-K63569039,-0.034521584,9,-0.033957393,0.003600982,-0.034521584
10957,raclopride,-0.034519909,5,-0.032786701,0.00544613,-0.034519909
161,androstenedione,-0.034519002,5,-0.030013181,0.011939692,-0.034519002
7073,BRD-K76951091,-0.034517567,4,-0.033282867,0.007294634,-0.034517567
9839,haloperidol,-0.034516229,5,-0.031538417,0.005803311,-0.034516229
9624,F-1061-0166,-0.034515601,7,-0.031538417,0.00827727,-0.034515601
10017,JAS07-010,-0.034507556,3,-0.032864953,0.004334258,-0.034507556
11900,VU-0415533-1,-0.034507199,4,-0.032162559,0.006705029,-0.034507199
3750,BRD-K37650321,-0.034506029,5,-0.035239875,0.003636225,-0.034506029
10048,KB-R7943,-0.034501442,9,-0.032864953,0.006871915,-0.034501442
10622,O-2050,-0.034496973,7,-0.032520249,0.005711941,-0.034496973
408,BRD-A08610364,-0.034496776,2,-0.034496776,0.000932238,-0.034496776
489,BRD-A39599596,-0.034496776,2,-0.034496776,0.000932238,-0.034496776
4419,BRD-K45534781,-0.034494086,4,-0.032068262,0.004851647,-0.034494086
116,AM-404,-0.034483514,7,-0.031234694,0.007683455,-0.034483514
9120,CD-1530,-0.03448322,41,-0.032903663,0.006764877,-0.03448322
11041,rondual-kinase-inhibitor,-0.034483106,11,-0.039894877,0.019000919,-0.034483106
5780,BRD-K62242359,-0.034479678,7,-0.032864953,0.004301118,-0.034479678
6292,BRD-K68313733,-0.034479307,13,-0.032786701,0.006493359,-0.034479307
11849,vemurafenib,-0.034474106,67,-0.035513904,0.014663158,-0.034474106
948,BRD-K03358980,-0.034473799,4,-0.033195331,0.007341141,-0.034473799
785,BRD-K01427177,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
1229,BRD-K07008972,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
1695,BRD-K13028566,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
1808,BRD-K14415573,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
2210,BRD-K19390271,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
2855,BRD-K27064849,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
2883,BRD-K27475558,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
3608,BRD-K36192494,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
4808,BRD-K50266413,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
5254,BRD-K55588166,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
5653,BRD-K60753740,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
6883,BRD-K74923162,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
6929,BRD-K75416754,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
7629,BRD-K83826027,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
8112,BRD-K89419248,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
8204,BRD-K90734182,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
11172,SA-1463787,-0.034469777,2,-0.034469777,0.003396254,-0.034469777
10077,KN-93,-0.034469676,5,-0.032864953,0.006438021,-0.034469676
3585,BRD-K36008374,-0.034468736,2,-0.034468736,0.003924681,-0.034468736
11978,YM-298198,-0.034464193,7,-0.035098949,0.005229269,-0.034464193
10310,meclocycline,-0.034457629,4,-0.033195331,0.007362644,-0.034457629
9459,docosatrienoic-acid,-0.034455207,4,-0.033158145,0.007352165,-0.034455207
10672,oxybenzone,-0.034455207,4,-0.033158145,0.007352165,-0.034455207
2194,BRD-K19181733,-0.034455039,10,-0.031500871,0.006157383,-0.034455039
9834,HA-1004,-0.03444964,6,-0.032825827,0.005132735,-0.03444964
7239,BRD-K78984681,-0.034447439,4,-0.032010697,0.006735294,-0.034447439
6225,BRD-K67514995,-0.034441512,5,-0.032864953,0.003362079,-0.034441512
5781,BRD-K62283710,-0.034434856,4,-0.034656083,0.003986797,-0.034434856
6884,BRD-K74931283,-0.034432839,4,-0.033195331,0.007267843,-0.034432839
9179,chlorambucil,-0.034432102,6,-0.033971334,0.003057551,-0.034432102
4097,BRD-K41889859,-0.034426794,5,-0.035513904,0.002931972,-0.034426794
9135,ceforanide,-0.034426283,5,-0.031463324,0.005867452,-0.034426283
8735,BRD-K97114030,-0.03442313,3,-0.035239875,0.002868633,-0.03442313
9193,chlorpromazine,-0.034422045,9,-0.031538417,0.006107367,-0.034422045
11033,RO-28-1675,-0.034419238,56,-0.033223926,0.006166504,-0.034419238
1231,BRD-K07023879,-0.034416623,6,-0.035091642,0.004492171,-0.034416623
2898,BRD-K27630390,-0.03441466,3,-0.031538417,0.009099132,-0.03441466
9364,dephostatin,-0.034412716,6,-0.033347193,0.006229663,-0.034412716
7381,BRD-K80786583,-0.034408989,10,-0.031500871,0.005895928,-0.034408989
10549,nifedipine,-0.034404346,30,-0.033762726,0.006895786,-0.034404346
9033,bromhexine,-0.034392257,5,-0.031160323,0.007181044,-0.034392257
751,BRD-K01006500,-0.034391161,2,-0.034391161,0.004034388,-0.034391161
11390,SB-216641,-0.034390705,7,-0.034166619,0.006664091,-0.034390705
4640,BRD-K48116811,-0.034384121,2,-0.034384121,0.004024433,-0.034384121
11219,SA-1921996,-0.034384121,2,-0.034384121,0.004024433,-0.034384121
11224,SA-1922796,-0.034384121,2,-0.034384121,0.004024433,-0.034384121
11316,SA-432137,-0.034384121,2,-0.034384121,0.004024433,-0.034384121
11356,SA-90544,-0.034384121,2,-0.034384121,0.004024433,-0.034384121
11933,withaferin-a,-0.034383888,145,-0.034166619,0.009077411,-0.034383888
4255,BRD-K43782840,-0.03438258,2,-0.03438258,0.010205906,-0.03438258
4261,BRD-K43838150,-0.03438258,2,-0.03438258,0.010205906,-0.03438258
6462,BRD-K70399291,-0.034380294,3,-0.037243904,0.006351426,-0.034380294
11498,SR-27897,-0.034379776,5,-0.031693567,0.00559616,-0.034379776
10530,nefazodone,-0.03437887,6,-0.033439113,0.005847634,-0.03437887
4309,BRD-K44417704,-0.034378666,6,-0.033339706,0.005292826,-0.034378666
11750,triciribine,-0.034378376,41,-0.032786701,0.004973981,-0.034378376
3695,BRD-K37160541,-0.034377806,3,-0.031693567,0.008926688,-0.034377806
2809,BRD-K26484692,-0.034377067,7,-0.032864953,0.003983748,-0.034377067
11262,SA-243913,-0.034366777,3,-0.034332088,0.002845862,-0.034366777
8932,BRD-K99582188,-0.034363795,6,-0.033571058,0.005938635,-0.034363795
3138,BRD-K30443205,-0.034362406,5,-0.031538417,0.006692034,-0.034362406
10134,KU-C104493,-0.034362323,10,-0.031349009,0.006476669,-0.034362323
7257,BRD-K79222491,-0.034362223,9,-0.032786701,0.006138538,-0.034362223
11950,XL-147,-0.034360055,10,-0.031615992,0.004997217,-0.034360055
10960,raltitrexed,-0.034359728,7,-0.032864953,0.005738958,-0.034359728
7997,BRD-K88198340,-0.034357243,11,-0.032591881,0.006811477,-0.034357243
2598,BRD-K23958338,-0.034354249,4,-0.034052414,0.002350757,-0.034354249
221,AT-SUMO-1,-0.034353802,8,-0.033478239,0.005698172,-0.034353802
6768,BRD-K73642355,-0.034350239,2,-0.034350239,0.010251644,-0.034350239
7470,BRD-K81807412,-0.03434811,6,-0.033347193,0.005936202,-0.03434811
1244,BRD-K07161233,-0.034347651,3,-0.031538417,0.008924366,-0.034347651
1948,BRD-K16180117,-0.034347651,3,-0.031538417,0.008924366,-0.034347651
3692,BRD-K37141476,-0.034347651,3,-0.031538417,0.008924366,-0.034347651
6044,BRD-K65285700,-0.034347651,3,-0.031538417,0.008924366,-0.034347651
11088,SA-102787,-0.034346574,2,-0.034346574,0.004077532,-0.034346574
11100,SA-1456195,-0.034346574,2,-0.034346574,0.004077532,-0.034346574
11109,SA-1456576,-0.034346574,2,-0.034346574,0.004077532,-0.034346574
11126,SA-1457810,-0.034346574,2,-0.034346574,0.004077532,-0.034346574
11196,SA-1919875,-0.034346574,2,-0.034346574,0.004077532,-0.034346574
11270,SA-247582,-0.034346574,2,-0.034346574,0.004077532,-0.034346574
11321,SA-440968,-0.034346574,2,-0.034346574,0.004077532,-0.034346574
11360,SA-96835,-0.034346574,2,-0.034346574,0.004077532,-0.034346574
11628,tenovins,-0.034342413,7,-0.032864953,0.004695872,-0.034342413
9693,fluphenazine,-0.034342375,21,-0.032068262,0.005630623,-0.034342375
6104,BRD-K65968856,-0.03434052,5,-0.035239875,0.003365595,-0.03434052
9437,diphenyleneiodonium,-0.03433645,9,-0.032786701,0.004448109,-0.03433645
2000,BRD-K16769902,-0.03433627,4,-0.034232259,0.004318729,-0.03433627
11825,UGISS-451,-0.034335221,3,-0.031160323,0.009178276,-0.034335221
8835,BRD-K98437249,-0.034332727,5,-0.032864953,0.003459482,-0.034332727
678,BRD-K00262440,-0.034332088,1,-0.034332088,NA,-0.034332088
704,BRD-K00498462,-0.034332088,1,-0.034332088,NA,-0.034332088
760,BRD-K01121544,-0.034332088,1,-0.034332088,NA,-0.034332088
818,BRD-K01700755,-0.034332088,1,-0.034332088,NA,-0.034332088
890,BRD-K02563170,-0.034332088,1,-0.034332088,NA,-0.034332088
1054,BRD-K04759195,-0.034332088,1,-0.034332088,NA,-0.034332088
1062,BRD-K04882719,-0.034332088,1,-0.034332088,NA,-0.034332088
1085,BRD-K05273600,-0.034332088,1,-0.034332088,NA,-0.034332088
1177,BRD-K06380464,-0.034332088,1,-0.034332088,NA,-0.034332088
1237,BRD-K07063907,-0.034332088,1,-0.034332088,NA,-0.034332088
1458,BRD-K09796735,-0.034332088,1,-0.034332088,NA,-0.034332088
1633,BRD-K12263461,-0.034332088,1,-0.034332088,NA,-0.034332088
1732,BRD-K13626437,-0.034332088,1,-0.034332088,NA,-0.034332088
